,round,round_time,sampled_clients,noise_multiplier,noise_multiplier_after_adaptive_clipping,update_clipping_norm,update_stddev,accuracy,loss
319,319,,23,0.640616455078125,0.6557414,0.475007,0.31148174,,
320,320,,32,0.640616455078125,0.6557414,0.47712737,0.31287217,0.7718961238861084,0.7769864201545715
321,321,,20,0.640616455078125,0.6557414,0.47893775,0.31405932,,
322,322,,43,0.640616455078125,0.6557414,0.48219186,0.31619316,,
323,323,,29,0.640616455078125,0.6557414,0.4829731,0.31670547,,
324,324,,25,0.640616455078125,0.6557414,0.46252143,0.30329445,,
325,325,,26,0.640616455078125,0.6557414,0.4766139,0.31253546,0.7448140978813171,0.8586223721504211
326,326,,34,0.640616455078125,0.6557414,0.47269186,0.3099636,,
327,327,,29,0.640616455078125,0.6557414,0.45337924,0.29729953,,
328,328,,35,0.640616455078125,0.6557414,0.47473803,0.31130537,,
329,329,,25,0.640616455078125,0.6557414,0.47334078,0.31038913,,
330,330,,31,0.640616455078125,0.6557414,0.47684357,0.31268606,0.7769668102264404,0.766511082649231
331,331,,27,0.640616455078125,0.6557414,0.4747892,0.31133893,,
332,332,,28,0.640616455078125,0.6557414,0.4783038,0.3136436,,
333,333,,31,0.640616455078125,0.6557414,0.4455453,0.29216248,,
334,334,,26,0.640616455078125,0.6557414,0.49240372,0.3228895,,
335,335,,41,0.640616455078125,0.6557414,0.4802567,0.3149242,0.7001767158508301,0.9697370529174805
336,336,,35,0.640616455078125,0.6557414,0.46412158,0.30434373,,
337,337,,30,0.640616455078125,0.6557414,0.5026213,0.32958958,,
338,338,,27,0.640616455078125,0.6557414,0.47942033,0.31437576,,
339,339,,30,0.640616455078125,0.6557414,0.47299898,0.31016502,,
340,340,,35,0.640616455078125,0.6557414,0.4903666,0.32155368,0.7765058279037476,0.7799351215362549
341,341,,31,0.640616455078125,0.6557414,0.46474743,0.30475414,,
342,342,,30,0.640616455078125,0.6557414,0.47927982,0.3142836,,
343,343,,30,0.640616455078125,0.6557414,0.47504726,0.31150815,,
344,344,,46,0.640616455078125,0.6557414,0.4738607,0.31073007,,
345,345,,33,0.640616455078125,0.6557414,0.4840907,0.3174383,0.7778887748718262,0.7565051317214966
346,346,,37,0.640616455078125,0.6557414,0.4699081,0.3081382,,
347,347,,35,0.640616455078125,0.6557414,0.45605412,0.29905358,,
348,348,,32,0.640616455078125,0.6557414,0.478462,0.31374735,,
349,349,,31,0.640616455078125,0.6557414,0.48794723,0.31996718,,
350,350,,45,0.640616455078125,0.6557414,0.48010826,0.31482685,0.7759296298027039,0.7708560228347778
351,351,,32,0.640616455078125,0.6557414,0.4872717,0.31952423,,
352,352,,34,0.640616455078125,0.6557414,0.48582843,0.31857783,,
353,353,,38,0.640616455078125,0.6557414,0.49177065,0.32247436,,
354,354,,31,0.640616455078125,0.6557414,0.47966084,0.31453347,,
